"Sl","Gene"
"12505","ENSG00000185215"
"12506","ENSG00000185219"
"12507","ENSG00000185220"
"12508","ENSG00000185222"
"12509","ENSG00000185238"
"12510","ENSG00000185245"
"12511","ENSG00000185246"
"12512","ENSG00000185247"
"12513","ENSG00000185250"
"12514","ENSG00000185252"
"12515","ENSG00000185261"
"12516","ENSG00000185262"
"12517","ENSG00000185264"
"12518","ENSG00000185267"
"12519","ENSG00000185269"
"12520","ENSG00000185272"
"12521","ENSG00000185274"
"12522","ENSG00000185278"
"12523","ENSG00000185291"
"12524","ENSG00000185294"
"12525","ENSG00000185298"
"12526","ENSG00000185303"
"12527","ENSG00000185305"
"12528","ENSG00000185306"
"12529","ENSG00000185313"
"12530","ENSG00000185338"
"12531","ENSG00000185339"
"12532","ENSG00000185344"
"12533","ENSG00000185345"
"12534","ENSG00000185347"
"12535","ENSG00000185352"
"12536","ENSG00000185359"
"12537","ENSG00000185372"
"12538","ENSG00000185386"
"12539","ENSG00000185404"
"12540","ENSG00000185414"
"12541","ENSG00000185420"
"12542","ENSG00000185432"
"12543","ENSG00000185436"
"12544","ENSG00000185437"
"12545","ENSG00000185448"
"12546","ENSG00000185467"
"12547","ENSG00000185475"
"12548","ENSG00000185479"
"12549","ENSG00000185480"
"12550","ENSG00000185482"
"12551","ENSG00000185499"
"12552","ENSG00000185504"
"12553","ENSG00000185507"
"12554","ENSG00000185518"
"12555","ENSG00000185519"
"12556","ENSG00000185523"
"12557","ENSG00000185532"
"12558","ENSG00000185554"
"12559","ENSG00000185559"
"12560","ENSG00000185561"
"12561","ENSG00000185567"
"12562","ENSG00000185585"
"12563","ENSG00000185591"
"12564","ENSG00000185608"
"12565","ENSG00000185614"
"12566","ENSG00000185615"
"12567","ENSG00000185619"
"12568","ENSG00000185621"
"12569","ENSG00000185624"
"12570","ENSG00000185627"
"12571","ENSG00000185630"
"12572","ENSG00000185650"
"12573","ENSG00000185651"
"12574","ENSG00000185652"
"12575","ENSG00000185658"
"12576","ENSG00000185662"
"12577","ENSG00000185664"
"12578","ENSG00000185666"
"12579","ENSG00000185669"
"12580","ENSG00000185670"
"12581","ENSG00000185674"
"12582","ENSG00000185681"
"12583","ENSG00000185686"
"12584","ENSG00000185697"
"12585","ENSG00000185721"
"12586","ENSG00000185722"
"12587","ENSG00000185736"
"12588","ENSG00000185737"
"12589","ENSG00000185739"
"12590","ENSG00000185742"
"12591","ENSG00000185753"
"12592","ENSG00000185760"
"12593","ENSG00000185761"
"12594","ENSG00000185774"
"12595","ENSG00000185787"
"12596","ENSG00000185792"
"12597","ENSG00000185798"
"12598","ENSG00000185808"
"12599","ENSG00000185811"
"12600","ENSG00000185813"
"12601","ENSG00000185818"
"12602","ENSG00000185823"
"12603","ENSG00000185825"
"12604","ENSG00000185829"
"12605","ENSG00000185838"
"12606","ENSG00000185842"
"12607","ENSG00000185860"
"12608","ENSG00000185862"
"12609","ENSG00000185864"
"12610","ENSG00000185873"
"12611","ENSG00000185875"
"12612","ENSG00000185880"
"12613","ENSG00000185885"
"12614","ENSG00000185888"
"12615","ENSG00000185896"
"12616","ENSG00000185897"
"12617","ENSG00000185899"
"12618","ENSG00000185900"
"12619","ENSG00000185909"
"12620","ENSG00000185917"
"12621","ENSG00000185920"
"12622","ENSG00000185924"
"12623","ENSG00000185928"
"12624","ENSG00000185933"
"12625","ENSG00000185942"
"12626","ENSG00000185945"
"12627","ENSG00000185947"
"12628","ENSG00000185950"
"12629","ENSG00000185958"
"12630","ENSG00000185963"
"12631","ENSG00000185972"
"12632","ENSG00000185973"
"12633","ENSG00000185985"
"12634","ENSG00000185988"
"12635","ENSG00000185989"
"12636","ENSG00000185990"
"12637","ENSG00000186001"
"12638","ENSG00000186007"
"12639","ENSG00000186009"
"12640","ENSG00000186010"
"12641","ENSG00000186017"
"12642","ENSG00000186020"
"12643","ENSG00000186047"
"12644","ENSG00000186049"
"12645","ENSG00000186051"
"12646","ENSG00000186063"
"12647","ENSG00000186074"
"12648","ENSG00000186075"
"12649","ENSG00000186081"
"12650","ENSG00000186088"
"12651","ENSG00000186094"
"12652","ENSG00000186103"
"12653","ENSG00000186104"
"12654","ENSG00000186105"
"12655","ENSG00000186106"
"12656","ENSG00000186111"
"12657","ENSG00000186115"
"12658","ENSG00000186117"
"12659","ENSG00000186130"
"12660","ENSG00000186132"
"12661","ENSG00000186136"
"12662","ENSG00000186141"
"12663","ENSG00000186146"
"12664","ENSG00000186150"
"12665","ENSG00000186160"
"12666","ENSG00000186166"
"12667","ENSG00000186174"
"12668","ENSG00000186184"
"12669","ENSG00000186185"
"12670","ENSG00000186187"
"12671","ENSG00000186188"
"12672","ENSG00000186190"
"12673","ENSG00000186193"
"12674","ENSG00000186197"
"12675","ENSG00000186198"
"12676","ENSG00000186205"
"12677","ENSG00000186212"
"12678","ENSG00000186222"
"12679","ENSG00000186230"
"12680","ENSG00000186231"
"12681","ENSG00000186260"
"12682","ENSG00000186265"
"12683","ENSG00000186281"
"12684","ENSG00000186283"
"12685","ENSG00000186288"
"12686","ENSG00000186298"
"12687","ENSG00000186300"
"12688","ENSG00000186310"
"12689","ENSG00000186314"
"12690","ENSG00000186318"
"12691","ENSG00000186326"
"12692","ENSG00000186329"
"12693","ENSG00000186334"
"12694","ENSG00000186335"
"12695","ENSG00000186340"
"12696","ENSG00000186350"
"12697","ENSG00000186352"
"12698","ENSG00000186354"
"12699","ENSG00000186364"
"12700","ENSG00000186367"
"12701","ENSG00000186376"
"12702","ENSG00000186377"
"12703","ENSG00000186393"
"12704","ENSG00000186395"
"12705","ENSG00000186399"
"12706","ENSG00000186407"
"12707","ENSG00000186409"
"12708","ENSG00000186431"
"12709","ENSG00000186432"
"12710","ENSG00000186439"
"12711","ENSG00000186440"
"12712","ENSG00000186446"
"12713","ENSG00000186448"
"12714","ENSG00000186451"
"12715","ENSG00000186452"
"12716","ENSG00000186453"
"12717","ENSG00000186458"
"12718","ENSG00000186468"
"12719","ENSG00000186469"
"12720","ENSG00000186470"
"12721","ENSG00000186472"
"12722","ENSG00000186474"
"12723","ENSG00000186479"
"12724","ENSG00000186496"
"12725","ENSG00000186501"
"12726","ENSG00000186517"
"12727","ENSG00000186522"
"12728","ENSG00000186523"
"12729","ENSG00000186532"
"12730","ENSG00000186566"
"12731","ENSG00000186567"
"12732","ENSG00000186572"
"12733","ENSG00000186575"
"12734","ENSG00000186577"
"12735","ENSG00000186583"
"12736","ENSG00000186591"
"12737","ENSG00000186603"
"12738","ENSG00000186615"
"12739","ENSG00000186625"
"12740","ENSG00000186628"
"12741","ENSG00000186635"
"12742","ENSG00000186638"
"12743","ENSG00000186642"
"12744","ENSG00000186648"
"12745","ENSG00000186652"
"12746","ENSG00000186654"
"12747","ENSG00000186660"
"12748","ENSG00000186665"
"12749","ENSG00000186666"
"12750","ENSG00000186675"
"12751","ENSG00000186687"
"12752","ENSG00000186710"
"12753","ENSG00000186714"
"12754","ENSG00000186715"
"12755","ENSG00000186716"
"12756","ENSG00000186767"
"12757","ENSG00000186787"
"12758","ENSG00000186792"
"12759","ENSG00000186795"
"12760","ENSG00000186803"
"12761","ENSG00000186810"
"12762","ENSG00000186812"
"12763","ENSG00000186814"
"12764","ENSG00000186815"
"12765","ENSG00000186818"
"12766","ENSG00000186827"
"12767","ENSG00000186832"
"12768","ENSG00000186834"
"12769","ENSG00000186847"
"12770","ENSG00000186854"
"12771","ENSG00000186866"
"12772","ENSG00000186867"
"12773","ENSG00000186868"
"12774","ENSG00000186871"
"12775","ENSG00000186889"
"12776","ENSG00000186891"
"12777","ENSG00000186895"
"12778","ENSG00000186907"
"12779","ENSG00000186908"
"12780","ENSG00000186910"
"12781","ENSG00000186912"
"12782","ENSG00000186918"
"12783","ENSG00000186924"
"12784","ENSG00000186952"
"12785","ENSG00000186967"
"12786","ENSG00000186970"
"12787","ENSG00000186976"
"12788","ENSG00000186980"
"12789","ENSG00000186994"
"12790","ENSG00000186998"
"12791","ENSG00000187003"
"12792","ENSG00000187013"
"12793","ENSG00000187017"
"12794","ENSG00000187024"
"12795","ENSG00000187033"
"12796","ENSG00000187051"
"12797","ENSG00000187068"
"12798","ENSG00000187080"
"12799","ENSG00000187091"
"12800","ENSG00000187094"
"12801","ENSG00000187097"
"12802","ENSG00000187098"
"12803","ENSG00000187105"
"12804","ENSG00000187109"
"12805","ENSG00000187118"
"12806","ENSG00000187122"
"12807","ENSG00000187123"
"12808","ENSG00000187134"
"12809","ENSG00000187140"
"12810","ENSG00000187144"
"12811","ENSG00000187147"
"12812","ENSG00000187151"
"12813","ENSG00000187164"
"12814","ENSG00000187166"
"12815","ENSG00000187185"
"12816","ENSG00000187187"
"12817","ENSG00000187189"
"12818","ENSG00000187191"
"12819","ENSG00000187210"
"12820","ENSG00000187239"
"12821","ENSG00000187240"
"12822","ENSG00000187243"
"12823","ENSG00000187257"
"12824","ENSG00000187258"
"12825","ENSG00000187260"
"12826","ENSG00000187288"
"12827","ENSG00000187323"
"12828","ENSG00000187325"
"12829","ENSG00000187391"
"12830","ENSG00000187398"
"12831","ENSG00000187446"
"12832","ENSG00000187456"
"12833","ENSG00000187461"
"12834","ENSG00000187479"
"12835","ENSG00000187492"
"12836","ENSG00000187498"
"12837","ENSG00000187513"
"12838","ENSG00000187514"
"12839","ENSG00000187516"
"12840","ENSG00000187522"
"12841","ENSG00000187527"
"12842","ENSG00000187531"
"12843","ENSG00000187533"
"12844","ENSG00000187535"
"12845","ENSG00000187537"
"12846","ENSG00000187546"
"12847","ENSG00000187550"
"12848","ENSG00000187554"
"12849","ENSG00000187555"
"12850","ENSG00000187559"
"12851","ENSG00000187581"
"12852","ENSG00000187583"
"12853","ENSG00000187600"
"12854","ENSG00000187601"
"12855","ENSG00000187605"
"12856","ENSG00000187608"
"12857","ENSG00000187609"
"12858","ENSG00000187624"
"12859","ENSG00000187626"
"12860","ENSG00000187634"
"12861","ENSG00000187642"
"12862","ENSG00000187658"
"12863","ENSG00000187664"
"12864","ENSG00000187672"
"12865","ENSG00000187676"
"12866","ENSG00000187678"
"12867","ENSG00000187688"
"12868","ENSG00000187689"
"12869","ENSG00000187699"
"12870","ENSG00000187713"
"12871","ENSG00000187714"
"12872","ENSG00000187715"
"12873","ENSG00000187720"
"12874","ENSG00000187726"
"12875","ENSG00000187735"
"12876","ENSG00000187736"
"12877","ENSG00000187742"
"12878","ENSG00000187753"
"12879","ENSG00000187758"
"12880","ENSG00000187764"
"12881","ENSG00000187772"
"12882","ENSG00000187773"
"12883","ENSG00000187775"
"12884","ENSG00000187778"
"12885","ENSG00000187783"
"12886","ENSG00000187786"
"12887","ENSG00000187792"
"12888","ENSG00000187800"
"12889","ENSG00000187801"
"12890","ENSG00000187806"
"12891","ENSG00000187811"
"12892","ENSG00000187815"
"12893","ENSG00000187821"
"12894","ENSG00000187823"
"12895","ENSG00000187824"
"12896","ENSG00000187837"
"12897","ENSG00000187840"
"12898","ENSG00000187848"
"12899","ENSG00000187855"
"12900","ENSG00000187860"
"12901","ENSG00000187862"
"12902","ENSG00000187867"
"12903","ENSG00000187871"
"12904","ENSG00000187889"
"12905","ENSG00000187905"
"12906","ENSG00000187908"
"12907","ENSG00000187912"
"12908","ENSG00000187922"
"12909","ENSG00000187942"
"12910","ENSG00000187944"
"12911","ENSG00000187950"
"12912","ENSG00000187954"
"12913","ENSG00000187955"
"12914","ENSG00000187957"
"12915","ENSG00000187959"
"12916","ENSG00000187961"
"12917","ENSG00000187969"
"12918","ENSG00000187987"
"12919","ENSG00000187994"
"12920","ENSG00000187997"
"12921","ENSG00000188001"
"12922","ENSG00000188004"
"12923","ENSG00000188011"
"12924","ENSG00000188015"
"12925","ENSG00000188021"
"12926","ENSG00000188026"
"12927","ENSG00000188033"
"12928","ENSG00000188038"
"12929","ENSG00000188042"
"12930","ENSG00000188050"
"12931","ENSG00000188051"
"12932","ENSG00000188064"
"12933","ENSG00000188089"
"12934","ENSG00000188100"
"12935","ENSG00000188107"
"12936","ENSG00000188112"
"12937","ENSG00000188120"
"12938","ENSG00000188126"
"12939","ENSG00000188130"
"12940","ENSG00000188133"
"12941","ENSG00000188157"
"12942","ENSG00000188158"
"12943","ENSG00000188163"
"12944","ENSG00000188167"
"12945","ENSG00000188171"
"12946","ENSG00000188175"
"12947","ENSG00000188176"
"12948","ENSG00000188177"
"12949","ENSG00000188186"
"12950","ENSG00000188191"
"12951","ENSG00000188211"
"12952","ENSG00000188215"
"12953","ENSG00000188219"
"12954","ENSG00000188223"
"12955","ENSG00000188227"
"12956","ENSG00000188229"
"12957","ENSG00000188234"
"12958","ENSG00000188257"
"12959","ENSG00000188263"
"12960","ENSG00000188266"
"12961","ENSG00000188277"
"12962","ENSG00000188279"
"12963","ENSG00000188280"
"12964","ENSG00000188282"
"12965","ENSG00000188293"
"12966","ENSG00000188295"
"12967","ENSG00000188306"
"12968","ENSG00000188312"
"12969","ENSG00000188315"
"12970","ENSG00000188316"
"12971","ENSG00000188324"
"12972","ENSG00000188342"
"12973","ENSG00000188343"
"12974","ENSG00000188352"
"12975","ENSG00000188372"
"12976","ENSG00000188373"
"12977","ENSG00000188375"
"12978","ENSG00000188379"
"12979","ENSG00000188385"
"12980","ENSG00000188389"
"12981","ENSG00000188393"
"12982","ENSG00000188394"
"12983","ENSG00000188404"
"12984","ENSG00000188408"
"12985","ENSG00000188419"
"12986","ENSG00000188425"
"12987","ENSG00000188428"
"12988","ENSG00000188452"
"12989","ENSG00000188474"
"12990","ENSG00000188483"
"12991","ENSG00000188486"
"12992","ENSG00000188487"
"12993","ENSG00000188505"
"12994","ENSG00000188517"
"12995","ENSG00000188522"
"12996","ENSG00000188523"
"12997","ENSG00000188536"
"12998","ENSG00000188542"
"12999","ENSG00000188549"
"13000","ENSG00000188554"
"13001","ENSG00000188566"
"13002","ENSG00000188580"
"13003","ENSG00000188582"
"13004","ENSG00000188596"
"13005","ENSG00000188599"
"13006","ENSG00000188610"
"13007","ENSG00000188612"
"13008","ENSG00000188613"
"13009","ENSG00000188626"
"13010","ENSG00000188629"
"13011","ENSG00000188636"
"13012","ENSG00000188641"
"13013","ENSG00000188643"
"13014","ENSG00000188647"
"13015","ENSG00000188649"
"13016","ENSG00000188655"
"13017","ENSG00000188659"
"13018","ENSG00000188674"
"13019","ENSG00000188682"
"13020","ENSG00000188686"
"13021","ENSG00000188687"
"13022","ENSG00000188690"
"13023","ENSG00000188694"
"13024","ENSG00000188706"
"13025","ENSG00000188707"
"13026","ENSG00000188710"
"13027","ENSG00000188716"
"13028","ENSG00000188729"
"13029","ENSG00000188732"
"13030","ENSG00000188735"
"13031","ENSG00000188738"
"13032","ENSG00000188739"
"13033","ENSG00000188747"
"13034","ENSG00000188761"
"13035","ENSG00000188770"
"13036","ENSG00000188771"
"13037","ENSG00000188779"
"13038","ENSG00000188782"
"13039","ENSG00000188786"
"13040","ENSG00000188803"
"13041","ENSG00000188807"
"13042","ENSG00000188811"
"13043","ENSG00000188816"
"13044","ENSG00000188817"
"13045","ENSG00000188820"
"13046","ENSG00000188822"
"13047","ENSG00000188828"
"13048","ENSG00000188833"
"13049","ENSG00000188846"
"13050","ENSG00000188848"
"13051","ENSG00000188859"
"13052","ENSG00000188868"
"13053","ENSG00000188869"
"13054","ENSG00000188878"
"13055","ENSG00000188883"
"13056","ENSG00000188886"
"13057","ENSG00000188888"
"13058","ENSG00000188895"
"13059","ENSG00000188897"
"13060","ENSG00000188906"
"13061","ENSG00000188909"
"13062","ENSG00000188916"
"13063","ENSG00000188917"
"13064","ENSG00000188931"
"13065","ENSG00000188938"
"13066","ENSG00000188958"
"13067","ENSG00000188959"
"13068","ENSG00000188976"
"13069","ENSG00000188981"
"13070","ENSG00000188986"
"13071","ENSG00000188987"
"13072","ENSG00000188991"
"13073","ENSG00000188992"
"13074","ENSG00000188993"
"13075","ENSG00000188994"
"13076","ENSG00000188997"
"13077","ENSG00000189007"
"13078","ENSG00000189023"
"13079","ENSG00000189042"
"13080","ENSG00000189046"
"13081","ENSG00000189050"
"13082","ENSG00000189051"
"13083","ENSG00000189052"
"13084","ENSG00000189056"
"13085","ENSG00000189057"
"13086","ENSG00000189060"
"13087","ENSG00000189064"
"13088","ENSG00000189067"
"13089","ENSG00000189090"
"13090","ENSG00000189091"
"13091","ENSG00000189099"
"13092","ENSG00000189108"
"13093","ENSG00000189120"
"13094","ENSG00000189127"
"13095","ENSG00000189129"
"13096","ENSG00000189132"
"13097","ENSG00000189139"
"13098","ENSG00000189143"
"13099","ENSG00000189144"
"13100","ENSG00000189152"
"13101","ENSG00000189157"
"13102","ENSG00000189164"
"13103","ENSG00000189167"
"13104","ENSG00000189171"
"13105","ENSG00000189182"
"13106","ENSG00000189184"
"13107","ENSG00000189195"
"13108","ENSG00000189203"
"13109","ENSG00000189221"
"13110","ENSG00000189233"
"13111","ENSG00000189241"
"13112","ENSG00000189253"
"13113","ENSG00000189266"
"13114","ENSG00000189269"
"13115","ENSG00000189275"
"13116","ENSG00000189280"
"13117","ENSG00000189283"
"13118","ENSG00000189292"
"13119","ENSG00000189298"
"13120","ENSG00000189299"
"13121","ENSG00000189306"
"13122","ENSG00000189319"
"13123","ENSG00000189320"
"13124","ENSG00000189325"
"13125","ENSG00000189326"
"13126","ENSG00000189332"
"13127","ENSG00000189334"
"13128","ENSG00000189337"
"13129","ENSG00000189339"
"13130","ENSG00000189348"
"13131","ENSG00000189350"
"13132","ENSG00000189366"
"13133","ENSG00000189367"
"13134","ENSG00000189369"
"13135","ENSG00000189375"
"13136","ENSG00000189376"
"13137","ENSG00000189401"
"13138","ENSG00000189403"
"13139","ENSG00000189409"
"13140","ENSG00000189410"
"13141","ENSG00000189420"
"13142","ENSG00000196072"
"13143","ENSG00000196083"
"13144","ENSG00000196090"
"13145","ENSG00000196091"
"13146","ENSG00000196092"
"13147","ENSG00000196099"
"13148","ENSG00000196116"
"13149","ENSG00000196118"
"13150","ENSG00000196126"
"13151","ENSG00000196131"
"13152","ENSG00000196132"
"13153","ENSG00000196136"
"13154","ENSG00000196139"
"13155","ENSG00000196150"
"13156","ENSG00000196151"
"13157","ENSG00000196152"
"13158","ENSG00000196154"
"13159","ENSG00000196155"
"13160","ENSG00000196166"
"13161","ENSG00000196167"
"13162","ENSG00000196169"
"13163","ENSG00000196176"
"13164","ENSG00000196177"
"13165","ENSG00000196182"
"13166","ENSG00000196188"
"13167","ENSG00000196199"
"13168","ENSG00000196208"
"13169","ENSG00000196209"
"13170","ENSG00000196214"
"13171","ENSG00000196218"
"13172","ENSG00000196220"
"13173","ENSG00000196227"
"13174","ENSG00000196230"
"13175","ENSG00000196233"
"13176","ENSG00000196235"
"13177","ENSG00000196236"
"13178","ENSG00000196242"
"13179","ENSG00000196248"
"13180","ENSG00000196260"
"13181","ENSG00000196262"
"13182","ENSG00000196266"
"13183","ENSG00000196277"
"13184","ENSG00000196284"
"13185","ENSG00000196290"
"13186","ENSG00000196296"
"13187","ENSG00000196305"
"13188","ENSG00000196313"
"13189","ENSG00000196323"
"13190","ENSG00000196329"
"13191","ENSG00000196335"
"13192","ENSG00000196337"
"13193","ENSG00000196338"
"13194","ENSG00000196344"
"13195","ENSG00000196345"
"13196","ENSG00000196352"
"13197","ENSG00000196353"
"13198","ENSG00000196357"
"13199","ENSG00000196361"
"13200","ENSG00000196365"
"13201","ENSG00000196366"
"13202","ENSG00000196367"
"13203","ENSG00000196371"
"13204","ENSG00000196372"
"13205","ENSG00000196376"
"13206","ENSG00000196387"
"13207","ENSG00000196388"
"13208","ENSG00000196391"
"13209","ENSG00000196396"
"13210","ENSG00000196405"
"13211","ENSG00000196406"
"13212","ENSG00000196407"
"13213","ENSG00000196409"
"13214","ENSG00000196411"
"13215","ENSG00000196415"
"13216","ENSG00000196418"
"13217","ENSG00000196419"
"13218","ENSG00000196422"
"13219","ENSG00000196428"
"13220","ENSG00000196436"
"13221","ENSG00000196437"
"13222","ENSG00000196440"
"13223","ENSG00000196449"
"13224","ENSG00000196453"
"13225","ENSG00000196455"
"13226","ENSG00000196459"
"13227","ENSG00000196465"
"13228","ENSG00000196466"
"13229","ENSG00000196470"
"13230","ENSG00000196476"
"13231","ENSG00000196482"
"13232","ENSG00000196497"
"13233","ENSG00000196498"
"13234","ENSG00000196503"
"13235","ENSG00000196504"
"13236","ENSG00000196505"
